"","Trip","Station","CollectionDate","Depth","Value","month","year","Elevation","TripTypeFk","ChannelMile"
"4298","LP010822","LPCR1679",2001-08-25 11:00:00,43.1758668346446,24.3,8,2001,3666.95,2,104.328256561677
"4299","LP010822","LPCR1679",2001-08-25 11:00:00,47.3326923118099,22.37,8,2001,3666.95,2,104.328256561677
"4300","LP010822","LPCR1679",2001-08-25 11:00:00,49.8917482488177,21.5,8,2001,3666.95,2,104.328256561677
"4301","LP010822","LPCR1679",2001-08-25 11:00:00,54.0485737259829,20.24,8,2001,3666.95,2,104.328256561677
"4302","LP010822","LPCR1679",2001-08-25 11:00:00,56.6076296629907,19.96,8,2001,3666.95,2,104.328256561677
"4303","LP010822","LPCR1679",2001-08-25 11:00:00,58.8451631874001,19.21,8,2001,3666.95,2,104.328256561677
"4304","LP010822","LPCR1679",2001-08-25 11:00:00,61.7257415370063,18.55,8,2001,3666.95,2,104.328256561677
"4305","LP010822","LPCR1679",2001-08-25 11:00:00,63.9632750614157,18.05,8,2001,3666.95,2,104.328256561677
"4306","LP010822","LPCR1679",2001-08-25 11:00:00,66.2008085858251,16.7,8,2001,3666.95,2,104.328256561677
"4307","LP010822","LPCR1679",2001-08-25 11:00:00,68.120100538581,15.86,8,2001,3666.95,2,104.328256561677
"4308","LP010822","LPCR1679",2001-08-25 11:00:00,71.0006788881872,14.96,8,2001,3666.95,2,104.328256561677
"4309","LP010822","LPCR1679",2001-08-25 11:00:00,76.115509921258,14.48,8,2001,3666.95,2,104.328256561677
"4310","LP010822","LPCR1679",2001-08-25 11:00:00,78.0348018740138,13.88,8,2001,3666.95,2,104.328256561677
"4311","LP010822","LPCR1679",2001-08-25 11:00:00,80.9120993826752,13.33,8,2001,3666.95,2,104.328256561677
"4312","LP010822","LPCR1679",2001-08-25 11:00:00,84.4324417165333,12.88,8,2001,3666.95,2,104.328256561677
"4313","LP010822","LPCR1679",2001-08-25 11:00:00,94.6653846236197,12.26,8,2001,3666.95,2,104.328256561677
"4314","LP010822","LPCR1679",2001-08-25 11:00:00,103.622080403147,11.69,8,2001,3666.95,2,104.328256561677
"4315","LP010822","LPCR1679",2001-08-25 11:00:00,112.253972929131,11.05,8,2001,3666.95,2,104.328256561677
"4316","LP010822","LPCR1679",2001-08-25 11:00:00,121.528910280312,10.28,8,2001,3666.95,2,104.328256561677
"4317","LP010822","LPCR1679",2001-08-25 11:00:00,139.439020998422,9.41,8,2001,3666.95,2,104.328256561677
"4318","LP010822","LPCR1679",2001-08-25 11:00:00,142.637840919682,9.34,8,2001,3666.95,2,104.328256561677
"4319","LP010822","LPCR1679",2001-08-25 11:00:00,161.827479606295,9.01,8,2001,3666.95,2,104.328256561677
"4320","LP010822","LPCR1679",2001-08-25 11:00:00,170.462652973224,8.85,8,2001,3666.95,2,104.328256561677
"4321","LP010822","LPCR1679",2001-08-25 11:00:00,186.771713310232,8.74,8,2001,3666.95,2,104.328256561677
"4322","LP010822","LPCR1679",2001-08-25 11:00:00,188.051241278735,8.74,8,2001,3666.95,2,104.328256561677
"4323","LP010822","LPCR1679",2001-08-25 11:00:00,201.483004107082,8.63,8,2001,3666.95,2,104.328256561677
"4324","LP010822","LPCR1679",2001-08-25 11:00:00,214.596525363774,8.5,8,2001,3666.95,2,104.328256561677
"4325","LP010822","LPCR1679",2001-08-25 11:00:00,227.388524207868,8.4,8,2001,3666.95,2,104.328256561677
"4326","LP010822","LPCR1679",2001-08-25 11:00:00,240.180523051963,8.3,8,2001,3666.95,2,104.328256561677
"4327","LP010822","LPCR1679",2001-08-25 11:00:00,252.654280324403,8.24,8,2001,3666.95,2,104.328256561677
"4328","LP010822","LPCR1679",2001-08-25 11:00:00,264.806515184245,8.15,8,2001,3666.95,2,104.328256561677
"4329","LP010822","LPCR1679",2001-08-25 11:00:00,278.241558853536,8.04,8,2001,3666.95,2,104.328256561677
"4330","LP010822","LPCR1679",2001-08-25 11:00:00,291.351799269284,7.96,8,2001,3666.95,2,104.328256561677
"4331","LP010822","LPCR1679",2001-08-25 11:00:00,295.511905587394,7.94,8,2001,3666.95,2,104.328256561677
"4332","LP010822","LPCR1679",2001-08-25 11:00:00,299.986972636213,7.92,8,2001,3666.95,2,104.328256561677
"4333","LP010822","LPCR1679",2001-08-25 11:00:00,304.143798113378,7.91,8,2001,3666.95,2,104.328256561677
"4334","LP010822","LPCR1679",2001-08-25 11:00:00,44.773636374802,23.61,8,2001,3666.95,2,104.328256561677
"4335","LP010822","LPCR1679",2001-08-25 11:00:00,51.8110402015735,20.65,8,2001,3666.95,2,104.328256561677
"4336","LP010822","LPCR1679",2001-08-25 11:00:00,130.485606059839,9.73,8,2001,3666.95,2,104.328256561677
"4337","LP010822","LPCR1679",2001-08-25 11:00:00,152.870783826768,9.1,8,2001,3666.95,2,104.328256561677
"4338","LP010822","LPCR1679",2001-08-25 11:00:00,178.776303927555,8.77,8,2001,3666.95,2,104.328256561677
"4339","LP010822","LPCR1679",2001-08-25 11:00:00,305.423326081882,7.92,8,2001,3666.95,2,104.328256561677
"4340","LP010822","LPCR2085",2001-08-25 17:15:00,0.318241571653535,28.57,8,2001,3666.95,2,129.555935039367
"4341","LP010822","LPCR2085",2001-08-25 17:15:00,3.19881992125976,27.65,8,2001,3666.95,2,129.555935039367
"4342","LP010822","LPCR2085",2001-08-25 17:15:00,5.75787585826757,27.25,8,2001,3666.95,2,129.555935039367
"4343","LP010822","LPCR2085",2001-08-25 17:15:00,13.1135212566926,26.66,8,2001,3666.95,2,129.555935039367
"4344","LP010822","LPCR2085",2001-08-25 17:15:00,22.3884586078735,26.08,8,2001,3666.95,2,129.555935039367
"4345","LP010822","LPCR2085",2001-08-25 17:15:00,30.062345577952,25.78,8,2001,3666.95,2,129.555935039367
"4346","LP010822","LPCR2085",2001-08-25 17:15:00,32.6214015149598,25.75,8,2001,3666.95,2,129.555935039367
"4347","LP010822","LPCR2085",2001-08-25 17:15:00,35.1804574519676,25.71,8,2001,3666.95,2,129.555935039367
"4348","LP010822","LPCR2085",2001-08-25 17:15:00,37.0997494047235,25.66,8,2001,3666.95,2,129.555935039367
"4349","LP010822","LPCR2085",2001-08-25 17:15:00,39.6588053417313,25.62,8,2001,3666.95,2,129.555935039367
"4350","LP010822","LPCR2085",2001-08-25 17:15:00,41.5748164535423,24.81,8,2001,3666.95,2,129.555935039367
"4351","LP010822","LPCR2085",2001-08-25 17:15:00,44.1338723905501,24.72,8,2001,3666.95,2,129.555935039367
"4352","LP010822","LPCR2085",2001-08-25 17:15:00,46.3746867559044,24.32,8,2001,3666.95,2,129.555935039367
"4353","LP010822","LPCR2085",2001-08-25 17:15:00,48.9304618519673,23.24,8,2001,3666.95,2,129.555935039367
"4354","LP010822","LPCR2085",2001-08-25 17:15:00,51.1712762173216,22.23,8,2001,3666.95,2,129.555935039367
"4355","LP010822","LPCR2085",2001-08-25 17:15:00,53.408809741731,21.49,8,2001,3666.95,2,129.555935039367
"4356","LP010822","LPCR2085",2001-08-25 17:15:00,57.8871576314946,20.12,8,2001,3666.95,2,129.555935039367
"4357","LP010822","LPCR2085",2001-08-25 17:15:00,62.6837470929118,18.59,8,2001,3666.95,2,129.555935039367
"4358","LP010822","LPCR2085",2001-08-25 17:15:00,67.1620949826755,17.01,8,2001,3666.95,2,129.555935039367
"4359","LP010822","LPCR2085",2001-08-25 17:15:00,71.6404428724392,15.3,8,2001,3666.95,2,129.555935039367
"4360","LP010822","LPCR2085",2001-08-25 17:15:00,76.115509921258,14.39,8,2001,3666.95,2,129.555935039367
"4361","LP010822","LPCR2085",2001-08-25 17:15:00,86.0302112566908,12.97,8,2001,3666.95,2,129.555935039367
"4362","LP010822","LPCR2085",2001-08-25 17:15:00,90.5085591464544,12.54,8,2001,3666.95,2,129.555935039367
"4363","LP010822","LPCR2085",2001-08-25 17:15:00,99.4619740850369,12.03,8,2001,3666.95,2,129.555935039367
"4364","LP010822","LPCR2085",2001-08-25 17:15:00,108.418669864564,11.45,8,2001,3666.95,2,129.555935039367
"4365","LP010822","LPCR2085",2001-08-25 17:15:00,126.328780582674,10.63,8,2001,3666.95,2,129.555935039367
"4366","LP010822","LPCR2085",2001-08-25 17:15:00,135.282195521256,10.26,8,2001,3666.95,2,129.555935039367
"4367","LP010822","LPCR2085",2001-08-25 17:15:00,144.235610459839,10.11,8,2001,3666.95,2,129.555935039367
"4368","LP010822","LPCR2085",2001-08-25 17:15:00,153.192306239366,9.83,8,2001,3666.95,2,129.555935039367
"4369","LP010822","LPCR2085",2001-08-25 17:15:00,161.827479606295,9.6,8,2001,3666.95,2,129.555935039367
"4370","LP010822","LPCR2085",2001-08-25 17:15:00,165.026299527555,9.63,8,2001,3666.95,2,129.555935039367
"4371","LP010822","LPCR2085",2001-08-25 17:15:00,167.585355464563,9.66,8,2001,3666.95,2,129.555935039367
"4372","LP010822","LPCR2085",2001-08-25 17:15:00,170.780894544878,9.69,8,2001,3666.95,2,129.555935039367
"4373","LP010822","LPCR2085",2001-08-25 17:15:00,173.661472894484,9.64,8,2001,3666.95,2,129.555935039367
"4374","LP010822","LPCR2085",2001-08-25 17:15:00,177.818298371649,9.61,8,2001,3666.95,2,129.555935039367
"4375","LP010822","LPCR2085",2001-08-25 17:15:00,187.09323572283,9.5,8,2001,3666.95,2,129.555935039367
"4376","LP010822","LPCR2085",2001-08-25 17:15:00,196.046650661412,9.34,8,2001,3666.95,2,129.555935039367
"4377","LP010822","LPCR2085",2001-08-25 17:15:00,204.681824028341,9.2,8,2001,3666.95,2,129.555935039367
"4378","LP010822","LPCR2085",2001-08-25 17:15:00,222.273693174798,8.99,8,2001,3666.95,2,129.555935039367
"4379","LP010822","LPCR2085",2001-08-25 17:15:00,235.383933590545,8.78,8,2001,3666.95,2,129.555935039367
"4380","LP010822","LPCR2085",2001-08-25 17:15:00,251.056510784246,8.67,8,2001,3666.95,2,129.555935039367
"4381","LP010822","LPCR2085",2001-08-25 17:15:00,8.3136509543305,27.06,8,2001,3666.95,2,129.555935039367
"4382","LP010822","LPCR2085",2001-08-25 17:15:00,27.1850480692907,25.94,8,2001,3666.95,2,129.555935039367
"4383","LP010822","LPCR2085",2001-08-25 17:15:00,80.9120993826752,13.66,8,2001,3666.95,2,129.555935039367
"4384","LP010822","LPCR2085",2001-08-25 17:15:00,94.9869070362181,12.27,8,2001,3666.95,2,129.555935039367
"4385","LP010822","LPCR2085",2001-08-25 17:15:00,117.372084803147,11.04,8,2001,3666.95,2,129.555935039367
"4386","LP010822","LPCR2085",2001-08-25 17:15:00,213.638519807869,9.13,8,2001,3666.95,2,129.555935039367
"4387","LP010822","LPCR2085",2001-08-25 17:15:00,248.497454847238,8.69,8,2001,3666.95,2,129.555935039367
"4388","LP010822","LPCR2387",2001-08-26 08:50:00,0.318241571653535,26.3,8,2001,3666.9,2,148.321351049865
"4389","LP010822","LPCR2387",2001-08-26 08:50:00,3.19881992125976,26.24,8,2001,3666.9,2,148.321351049865
"4390","LP010822","LPCR2387",2001-08-26 08:50:00,12.1522348598422,26.12,8,2001,3666.9,2,148.321351049865
"4391","LP010822","LPCR2387",2001-08-26 08:50:00,16.3090603370075,26.11,8,2001,3666.9,2,148.321351049865
"4392","LP010822","LPCR2387",2001-08-26 08:50:00,21.1089306393696,25.93,8,2001,3666.9,2,148.321351049865
"4393","LP010822","LPCR2387",2001-08-26 08:50:00,26.2237616724403,25.82,8,2001,3666.9,2,148.321351049865
"4394","LP010822","LPCR2387",2001-08-26 08:50:00,31.0236319748024,25.34,8,2001,3666.9,2,148.321351049865
"4395","LP010822","LPCR2387",2001-08-26 08:50:00,35.4986990236212,25.13,8,2001,3666.9,2,148.321351049865
"4396","LP010822","LPCR2387",2001-08-26 08:50:00,39.9770469133848,25.03,8,2001,3666.9,2,148.321351049865
"4397","LP010822","LPCR2387",2001-08-26 08:50:00,44.773636374802,24.83,8,2001,3666.9,2,148.321351049865
"4398","LP010822","LPCR2387",2001-08-26 08:50:00,49.2519842645657,24.55,8,2001,3666.9,2,148.321351049865
"4399","LP010822","LPCR2387",2001-08-26 08:50:00,54.0485737259829,24.03,8,2001,3666.9,2,148.321351049865
"4400","LP010822","LPCR2387",2001-08-26 08:50:00,58.5269216157466,20.17,8,2001,3666.9,2,148.321351049865
"4401","LP010822","LPCR2387",2001-08-26 08:50:00,61.0859775527544,19.35,8,2001,3666.9,2,148.321351049865
"4402","LP010822","LPCR2387",2001-08-26 08:50:00,63.6450334897622,17.52,8,2001,3666.9,2,148.321351049865
"4403","LP010822","LPCR2387",2001-08-26 08:50:00,68.120100538581,16.17,8,2001,3666.9,2,148.321351049865
"4404","LP010822","LPCR2387",2001-08-26 08:50:00,70.6791564755888,15.84,8,2001,3666.9,2,148.321351049865
"4405","LP010822","LPCR2387",2001-08-26 08:50:00,72.5984484283447,16.03,8,2001,3666.9,2,148.321351049865
"4406","LP010822","LPCR2387",2001-08-26 08:50:00,77.7165603023603,14.85,8,2001,3666.9,2,148.321351049865
"4407","LP010822","LPCR2387",2001-08-26 08:50:00,79.9540938267697,14.29,8,2001,3666.9,2,148.321351049865
"4408","LP010822","LPCR2387",2001-08-26 08:50:00,84.7506832881869,13.49,8,2001,3666.9,2,148.321351049865
"4409","LP010822","LPCR2387",2001-08-26 08:50:00,86.6699752409427,13.41,8,2001,3666.9,2,148.321351049865
"4410","LP010822","LPCR2387",2001-08-26 08:50:00,95.3051486078716,12.78,8,2001,3666.9,2,148.321351049865
"4411","LP010822","LPCR2387",2001-08-26 08:50:00,99.7834964976353,12.57,8,2001,3666.9,2,148.321351049865
"4412","LP010822","LPCR2387",2001-08-26 08:50:00,104.258563546454,12.24,8,2001,3666.9,2,148.321351049865
"4413","LP010822","LPCR2387",2001-08-26 08:50:00,108.736911436218,12.02,8,2001,3666.9,2,148.321351049865
"4414","LP010822","LPCR2387",2001-08-26 08:50:00,113.215259325981,11.77,8,2001,3666.9,2,148.321351049865
"4415","LP010822","LPCR2387",2001-08-26 08:50:00,117.693607215745,11.55,8,2001,3666.9,2,148.321351049865
"4416","LP010822","LPCR2387",2001-08-26 08:50:00,126.328780582674,11.25,8,2001,3666.9,2,148.321351049865
"4417","LP010822","LPCR2387",2001-08-26 08:50:00,135.603717933855,10.87,8,2001,3666.9,2,148.321351049865
"4418","LP010822","LPCR2387",2001-08-26 08:50:00,144.557132872437,10.52,8,2001,3666.9,2,148.321351049865
"4419","LP010822","LPCR2387",2001-08-26 08:50:00,153.192306239366,10.37,8,2001,3666.9,2,148.321351049865
"4420","LP010822","LPCR2387",2001-08-26 08:50:00,162.467243590547,10.25,8,2001,3666.9,2,148.321351049865
"4421","LP010822","LPCR2387",2001-08-26 08:50:00,166.945591480311,10.15,8,2001,3666.9,2,148.321351049865
"4422","LP010822","LPCR2387",2001-08-26 08:50:00,171.42065852913,10.03,8,2001,3666.9,2,148.321351049865
"4423","LP010822","LPCR2387",2001-08-26 08:50:00,7.35564539842501,26.18,8,2001,3666.9,2,148.321351049865
"4424","LP010822","LPCR2387",2001-08-26 08:50:00,75.1575043653525,15.59,8,2001,3666.9,2,148.321351049865
"4425","LP010822","LPCR2387",2001-08-26 08:50:00,82.5131497637775,13.68,8,2001,3666.9,2,148.321351049865
"4426","LP010822","LPCR2387",2001-08-26 08:50:00,91.1483231307064,13.16,8,2001,3666.9,2,148.321351049865
"4427","LP010822","LPCR0453",2001-08-27 17:45:00,0.318241571653535,27.82,8,2001,3666.79,2,28.1481240157473
"4428","LP010822","LPCR0453",2001-08-27 17:45:00,3.19881992125976,27.8,8,2001,3666.79,2,28.1481240157473
"4429","LP010822","LPCR0453",2001-08-27 17:45:00,9.91470133543282,26.82,8,2001,3666.79,2,28.1481240157473
"4430","LP010822","LPCR0453",2001-08-27 17:45:00,14.71129079685,26.6,8,2001,3666.79,2,28.1481240157473
"4431","LP010822","LPCR0453",2001-08-27 17:45:00,28.1430536251961,26.27,8,2001,3666.79,2,28.1481240157473
"4432","LP010822","LPCR0453",2001-08-27 17:45:00,37.7395133889754,25.91,8,2001,3666.79,2,28.1481240157473
"4433","LP010822","LPCR0453",2001-08-27 17:45:00,39.9770469133848,25.01,8,2001,3666.79,2,28.1481240157473
"4434","LP010822","LPCR0453",2001-08-27 17:45:00,43.1758668346446,22.9,8,2001,3666.79,2,28.1481240157473
"4435","LP010822","LPCR0453",2001-08-27 17:45:00,46.6929283275579,21.58,8,2001,3666.79,2,28.1481240157473
"4436","LP010822","LPCR0453",2001-08-27 17:45:00,51.1712762173216,20.2,8,2001,3666.79,2,28.1481240157473
"4437","LP010822","LPCR0453",2001-08-27 17:45:00,55.9678656787388,19.25,8,2001,3666.79,2,28.1481240157473
"4438","LP010822","LPCR0453",2001-08-27 17:45:00,60.124691155904,18.08,8,2001,3666.79,2,28.1481240157473
"4439","LP010822","LPCR0453",2001-08-27 17:45:00,64.9212806173212,17,8,2001,3666.79,2,28.1481240157473
"4440","LP010822","LPCR0453",2001-08-27 17:45:00,69.3996285070849,16,8,2001,3666.79,2,28.1481240157473
"4441","LP010822","LPCR0453",2001-08-27 17:45:00,74.1962179685021,15.04,8,2001,3666.79,2,28.1481240157473
"4442","LP010822","LPCR0453",2001-08-27 17:45:00,78.9960882708642,14.21,8,2001,3666.79,2,28.1481240157473
"4443","LP010822","LPCR0453",2001-08-27 17:45:00,83.7926777322814,13.65,8,2001,3666.79,2,28.1481240157473
"4444","LP010822","LPCR0453",2001-08-27 17:45:00,88.2677447811002,13.06,8,2001,3666.79,2,28.1481240157473
"4445","LP010822","LPCR0453",2001-08-27 17:45:00,92.7460926708638,12.6,8,2001,3666.79,2,28.1481240157473
"4446","LP010822","LPCR0453",2001-08-27 17:45:00,97.2244405606275,12.28,8,2001,3666.79,2,28.1481240157473
"4447","LP010822","LPCR0453",2001-08-27 17:45:00,110.33796181732,11.38,8,2001,3666.79,2,28.1481240157473
"4448","LP010822","LPCR0453",2001-08-27 17:45:00,118.973135184249,10.87,8,2001,3666.79,2,28.1481240157473
"4449","LP010822","LPCR0453",2001-08-27 17:45:00,136.56172348976,9.97,8,2001,3666.79,2,28.1481240157473
"4450","LP010822","LPCR0453",2001-08-27 17:45:00,149.993486318107,9.35,8,2001,3666.79,2,28.1481240157473
"4451","LP010822","LPCR0453",2001-08-27 17:45:00,163.425249146453,8.96,8,2001,3666.79,2,28.1481240157473
"4452","LP010822","LPCR0453",2001-08-27 17:45:00,176.538770403145,8.7,8,2001,3666.79,2,28.1481240157473
"4453","LP010822","LPCR0453",2001-08-27 17:45:00,189.330769247239,8.53,8,2001,3666.79,2,28.1481240157473
"4454","LP010822","LPCR0453",2001-08-27 17:45:00,201.80452651968,8.36,8,2001,3666.79,2,28.1481240157473
"4455","LP010822","LPCR0453",2001-08-27 17:45:00,214.278283792121,8.21,8,2001,3666.79,2,28.1481240157473
"4456","LP010822","LPCR0453",2001-08-27 17:45:00,227.070282636215,8.06,8,2001,3666.79,2,28.1481240157473
"4457","LP010822","LPCR0453",2001-08-27 17:45:00,239.862281480309,8.03,8,2001,3666.79,2,28.1481240157473
"4458","LP010822","LPCR0453",2001-08-27 17:45:00,252.654280324403,8,8,2001,3666.79,2,28.1481240157473
"4459","LP010822","LPCR0453",2001-08-27 17:45:00,265.446279168497,7.95,8,2001,3666.79,2,28.1481240157473
"4460","LP010822","LPCR0453",2001-08-27 17:45:00,278.241558853536,7.91,8,2001,3666.79,2,28.1481240157473
"4461","LP010822","LPCR0453",2001-08-27 17:45:00,292.631327237788,7.85,8,2001,3666.79,2,28.1481240157473
"4462","LP010822","LPCR0453",2001-08-27 17:45:00,306.063090066134,7.83,8,2001,3666.79,2,28.1481240157473
"4463","LP010822","LPCR0453",2001-08-27 17:45:00,318.858369751173,7.78,8,2001,3666.79,2,28.1481240157473
"4464","LP010822","LPCR0453",2001-08-27 17:45:00,330.689082198417,7.74,8,2001,3666.79,2,28.1481240157473
"4465","LP010822","LPCR0453",2001-08-27 17:45:00,354.035546362196,7.62,8,2001,3666.79,2,28.1481240157473
"4466","LP010822","LPCR0453",2001-08-27 17:45:00,366.830826047235,7.58,8,2001,3666.79,2,28.1481240157473
"4467","LP010822","LPCR0453",2001-08-27 17:45:00,390.817054195266,7.52,8,2001,3666.79,2,28.1481240157473
"4468","LP010822","LPCR0453",2001-08-27 17:45:00,402.64776664251,7.48,8,2001,3666.79,2,28.1481240157473
"4469","LP010822","LPCR0453",2001-08-27 17:45:00,414.803282343297,7.47,8,2001,3666.79,2,28.1481240157473
"4470","LP010822","LPCR0453",2001-08-27 17:45:00,427.595281187391,7.45,8,2001,3666.79,2,28.1481240157473
"4471","LP010822","LPCR0453",2001-08-27 17:45:00,440.065757618887,7.43,8,2001,3666.79,2,28.1481240157473
"4472","LP010822","LPCR0453",2001-08-27 17:45:00,449.662217382666,7.4,8,2001,3666.79,2,28.1481240157473
"4473","LP010822","LPCR0453",2001-08-27 17:45:00,453.179278875579,7.39,8,2001,3666.79,2,28.1481240157473
"4474","LP010822","LPCR0453",2001-08-27 17:45:00,453.500801288178,7.39,8,2001,3666.79,2,28.1481240157473
"4475","LP010822","LPCR0453",2001-08-27 17:45:00,457.017862781091,7.39,8,2001,3666.79,2,28.1481240157473
"4476","LP010822","LPCR0453",2001-08-27 17:45:00,462.45421622676,7.39,8,2001,3666.79,2,28.1481240157473
"4477","LP010822","LPCR0453",2001-08-27 17:45:00,6.39763984251953,27.25,8,2001,3666.79,2,28.1481240157473
"4478","LP010822","LPCR0453",2001-08-27 17:45:00,19.1896386866137,26.52,8,2001,3666.79,2,28.1481240157473
"4479","LP010822","LPCR0453",2001-08-27 17:45:00,101.381266037793,12.06,8,2001,3666.79,2,28.1481240157473
"4480","LP010822","LPCR0453",2001-08-27 17:45:00,127.608308551178,10.42,8,2001,3666.79,2,28.1481240157473
"4481","LP010822","LPCR0453",2001-08-27 17:45:00,342.523075486606,7.67,8,2001,3666.79,2,28.1481240157473
"4482","LP010822","LPCR0453",2001-08-27 17:45:00,378.343296922825,7.55,8,2001,3666.79,2,28.1481240157473
"4483","LP020822","LPCR0024",2002-08-22 08:45:00,0,24.49,8,2002,3629.44,2,1.49129133858264
"4484","LP020822","LPCR0024",2002-08-22 08:45:00,2.87729750866135,24.41,8,2002,3629.44,2,1.49129133858264
"4485","LP020822","LPCR0024",2002-08-22 08:45:00,7.67716781102343,24.4,8,2002,3629.44,2,1.49129133858264
"4486","LP020822","LPCR0024",2002-08-22 08:45:00,16.9488243212594,24.38,8,2002,3629.44,2,1.49129133858264
"4487","LP020822","LPCR0024",2002-08-22 08:45:00,31.0236319748024,23.19,8,2002,3629.44,2,1.49129133858264
"4488","LP020822","LPCR0024",2002-08-22 08:45:00,35.1804574519676,22.02,8,2002,3629.44,2,1.49129133858264
"4489","LP020822","LPCR0024",2002-08-22 08:45:00,44.1338723905501,19.75,8,2002,3629.44,2,1.49129133858264
"4490","LP020822","LPCR0024",2002-08-22 08:45:00,48.9304618519673,18.55,8,2002,3629.44,2,1.49129133858264
"4491","LP020822","LPCR0024",2002-08-22 08:45:00,53.408809741731,17.77,8,2002,3629.44,2,1.49129133858264
"4492","LP020822","LPCR0024",2002-08-22 08:45:00,57.2473936472427,17.42,8,2002,3629.44,2,1.49129133858264
"4493","LP020822","LPCR0024",2002-08-22 08:45:00,67.1620949826755,15.55,8,2002,3629.44,2,1.49129133858264
"4494","LP020822","LPCR0024",2002-08-22 08:45:00,71.0006788881872,15.11,8,2002,3629.44,2,1.49129133858264
"4495","LP020822","LPCR0024",2002-08-22 08:45:00,76.7552739055099,13.57,8,2002,3629.44,2,1.49129133858264
"4496","LP020822","LPCR0024",2002-08-22 08:45:00,80.5938578110216,13.12,8,2002,3629.44,2,1.49129133858264
"4497","LP020822","LPCR0024",2002-08-22 08:45:00,85.7119696850372,12.56,8,2002,3629.44,2,1.49129133858264
"4498","LP020822","LPCR0024",2002-08-22 08:45:00,94.6653846236197,11.67,8,2002,3629.44,2,1.49129133858264
"4499","LP020822","LPCR0024",2002-08-22 08:45:00,103.940321974801,11.05,8,2002,3629.44,2,1.49129133858264
"4500","LP020822","LPCR0024",2002-08-22 08:45:00,112.253972929131,10.37,8,2002,3629.44,2,1.49129133858264
"4501","LP020822","LPCR0024",2002-08-22 08:45:00,120.249382311808,9.94,8,2002,3629.44,2,1.49129133858264
"4502","LP020822","LPCR0024",2002-08-22 08:45:00,130.803847631493,9.4,8,2002,3629.44,2,1.49129133858264
"4503","LP020822","LPCR0024",2002-08-22 08:45:00,140.078784982674,8.95,8,2002,3629.44,2,1.49129133858264
"4504","LP020822","LPCR0024",2002-08-22 08:45:00,143.917368888185,8.79,8,2002,3629.44,2,1.49129133858264
"4505","LP020822","LPCR0024",2002-08-22 08:45:00,157.349131716532,8.51,8,2002,3629.44,2,1.49129133858264
"4506","LP020822","LPCR0024",2002-08-22 08:45:00,162.145721177949,8.43,8,2002,3629.44,2,1.49129133858264
"4507","LP020822","LPCR0024",2002-08-22 08:45:00,170.780894544878,8.2,8,2002,3629.44,2,1.49129133858264
"4508","LP020822","LPCR0024",2002-08-22 08:45:00,175.259242434641,8.2,8,2002,3629.44,2,1.49129133858264
"4509","LP020822","LPCR0024",2002-08-22 08:45:00,189.012527675586,7.94,8,2002,3629.44,2,1.49129133858264
"4510","LP020822","LPCR0024",2002-08-22 08:45:00,196.046650661412,7.91,8,2002,3629.44,2,1.49129133858264
"4511","LP020822","LPCR0024",2002-08-22 08:45:00,205.643110425192,7.86,8,2002,3629.44,2,1.49129133858264
"4512","LP020822","LPCR0024",2002-08-22 08:45:00,213.638519807869,7.84,8,2002,3629.44,2,1.49129133858264
"4513","LP020822","LPCR0024",2002-08-22 08:45:00,224.189704286609,7.8,8,2002,3629.44,2,1.49129133858264
"4514","LP020822","LPCR0024",2002-08-22 08:45:00,229.947580144876,7.77,8,2002,3629.44,2,1.49129133858264
"4515","LP020822","LPCR0024",2002-08-22 08:45:00,241.141809448813,7.75,8,2002,3629.44,2,1.49129133858264
"4516","LP020822","LPCR0024",2002-08-22 08:45:00,249.776982815742,7.72,8,2002,3629.44,2,1.49129133858264
"4517","LP020822","LPCR0024",2002-08-22 08:45:00,258.730397754324,7.68,8,2002,3629.44,2,1.49129133858264
"4518","LP020822","LPCR0024",2002-08-22 08:45:00,267.0473295496,7.67,8,2002,3629.44,2,1.49129133858264
"4519","LP020822","LPCR0024",2002-08-22 08:45:00,275.682502916529,7.63,8,2002,3629.44,2,1.49129133858264
"4520","LP020822","LPCR0024",2002-08-22 08:45:00,288.474501760623,7.6,8,2002,3629.44,2,1.49129133858264
"4521","LP020822","LPCR0024",2002-08-22 08:45:00,298.067680683457,7.58,8,2002,3629.44,2,1.49129133858264
"4522","LP020822","LPCR0024",2002-08-22 08:45:00,324.294723196842,7.48,8,2002,3629.44,2,1.49129133858264
"4523","LP020822","LPCR0024",2002-08-22 08:45:00,336.125435644086,7.48,8,2002,3629.44,2,1.49129133858264
"4524","LP020822","LPCR0024",2002-08-22 08:45:00,356.594602299204,7.42,8,2002,3629.44,2,1.49129133858264
"4525","LP020822","LPCR0024",2002-08-22 08:45:00,368.428595587392,7.41,8,2002,3629.44,2,1.49129133858264
"4526","LP020822","LPCR0024",2002-08-22 08:45:00,394.012593275581,7.38,8,2002,3629.44,2,1.49129133858264
"4527","LP020822","LPCR0024",2002-08-22 08:45:00,406.486350548021,7.38,8,2002,3629.44,2,1.49129133858264
"4528","LP020822","LPCR0024",2002-08-22 08:45:00,419.278349392116,7.37,8,2002,3629.44,2,1.49129133858264
"4529","LP020822","LPCR0024",2002-08-22 08:45:00,433.03163463306,7.36,8,2002,3629.44,2,1.49129133858264
"4530","LP020822","LPCR0024",2002-08-22 08:45:00,445.505391905501,7.36,8,2002,3629.44,2,1.49129133858264
